video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,punchlines,funny,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/Xcve3ifSxWg?feature=share,Ceará,"O cara me chamou falou aqui ó, puxou pistola. Se você falar mal do Colombo hoje e jogou assim em cima da mesa. Isso eu em Colombo. Pro cê falar mal do Colombo aí hoje ó porra. Já tava com umas duas na cabeça. Quantas balas caba aí? Cê não falou isso, tá louco mano. 15. Por que? Eu falei vai buscar mais. Isso aí não dá nem para começar para nós trocar tiro. Aí o cara riu ou ele falou alguma coisa? Não, eu sou policial, tô brincando com você. Eu falei ah, sorte sua. Numa dessa você pega o cara com os zovo virado. Eu também já tava. Cê já tava né. Os zovo virado era eu esse dia.",Podcast,,,,,,,,,,,
https://www.youtube.com/shorts/4H1UKI5_9Eo?feature=share,Bahia,"E o nerd ainda é pior que as vezes anda fedendo Eu sou nerd mas assim, tem uns limítrofes que o nerd não precisa avançar não Tipo não se assear, andar fedendo Depois fica se perguntando, é porque eu não pego ninguém, se você fede? Você quer pegar quem? E é burrão Assiste X-men, não entende que é sobre racismo Assiste The Boys, não entende que é sobre fascismo Aí para assim de madrugada Oxente gente, como assim Rage Against The Machine? A burrice do caralho vai pegar quem?",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/ph4JUQ-bGDI?feature=share,Sergipe,"Muito louco isso também, porque antes de ser trans, aceitar que eu sou um homem trans, me identificar no corpo trans, né. É... eu já fui uma coisa muito triste. Eu já fui sapatão. Se você falar sapatão, sapatão, sapatão e vir com uma Heineken, vem umas 4 Chamou a gente? Aí vem com uns violão, Shimbalaiê. Sapatão é a raça perigosa. Nossa, eu prefiro ver dois homem numa moto do que uma sapatão.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/jZmCanleFwg?feature=share,Paraíba,"Meu irmão, que trabalha comigo, o mais velho tinha um carro, que foi quando ele começou a vida dele, e era uma perua. E ele vendeu essa perua, pegou um dinheiro na repartição e trocou por um carro melhor. Tá. E vendeu a perua. Fez um upgrade. E as peruas servem pra quê? Funerária. Funerária. Aí pegaram a perua e botaram numa funerária lá. Ele vendeu pra loja, mas a loja vendeu pra uma funerária. Pra funerária. Aí ele chegou na casa desse meu irmão triste, aí disse, mas Cacá, eu passei agora mesmo ali na funerária, tava aquele carro que eu comecei minha vida, me deu uma tristeza. Aí meu irmão disse, fica tranquilo, tu ainda vai andar nele. É verdade.",Podcast,,,,,,,,,,,
https://www.youtube.com/shorts/rMxeurldi5A?feature=share,Piauí,"É como eu, eu tô com um ano sem namorar, porque eu não sei passar a cantada em ninguém. O dia amanhece eu não digo nada. Não sei passar, tem gente que tem uma facilidade. Eu fico falando, e aí o que você diz aí desse teme? Isso é assunto pra quem quer comer uma pessoa.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/Mb6H93qPqhU?feature=share,Pernambuco,"Todo mundo ama beber comigo, porque eu sou o cara mais democrático pra se divertir, sou eu. Eu vou da balada de playboy até o boteco risca-faca na beira da pista. Não, amigo, eu sou da festa, comigo não tem isso não. Começo a noite num barão e da pisadinha, vou pra rede Hot Chili Peppers, calcinha preta, metálica, entro na roda punk de CPM 22 e termino a noite chorando ao som de deslizes de Raimundo Fagner. Tô nem aí.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/nF0K_d2Chgs?feature=share,Pernambuco,"Logo quando eu mudei aqui pra São Paulo, tinha um pessoal que falava pra mim que eu falava muito rápido e que não dava pra entender o que eu tava falando. Olha, o único momento que eu reconheço que fica difícil de entender o que a gente fala é quando a gente fica com raiva. Inclusive o povo nordestino é o único povo do Brasil que tem um super poder. Gente, é o único povo do Brasil que consegue mandar uma pessoa tomar no cu na velocidade da luz. Isso aí. Porque se você ver uma pessoa de outra região qualquer, se tá com raiva, vai mandar uma pessoa manda aqui ó, vai tomar no cu, que é o normal. A gente quando fica com raiva, a gente não fala de uma vez, a gente concentra a raiva primeiro. Pô, com raiva a gente manda... Quando manda, manda de uma vez, manda... Vai tomar nesse teu cu não, vice. A pessoa fica aqui assim... Vocês não perceberam não, mas vai tomar nesse teu cu não, vice. Foram quase 10 palavras, em menos de um segundo. A pessoa fica atordoada, ela não sabe se é pra tomar, se tá tomando, se já tomou. É no cu de quem? No cu de quem? A pessoa fica... Não tem que ver.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/MQkypXAb-Ts?feature=share,Maranhão,"E vocês viram, cara, o tanto de pessoal da saúde no Big Brother? Caralho, tem mais gente lá do que na UPA da cidade operária. Sabe qual é o Big Brother muito bom? Um público maravilhoso. Professores. Primeiro que eles vão descansar três meses. Imagina, Big Brother só de professores. A casa decorada com EVA. Frases de Paulo Freire. Prova do líder, cortar EVA mais rápido. O prêmio seria reajuste do Fundeb. Mas era capaz de, do nada, surgir um aluno dentro da piscina e falar professora, senhora, aqui.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/ZdD_oQAyUyg?feature=share,Pernambuco,"Eu nasci em Pernambuco, pra vocês que é do Rio, é tudo Paraíba, é tudo a mesma coisa. Qual cidade? Educado de Santo Agostinho. Teve duas cidades lá, foi? Teve duas? O estado tem 47 cidades. Aí tu teve duas, é o turista ele. Foi de 1001 pra Pernambuco. Eu sou filho de dois, cabeçudinho. Ah, é? Cabeçudinho não. Isso não é naturalidade de ninguém. Isso é característica. O povo diz que eu sou cabeçudo, mas... Eu sou cabeçudo mesmo. Mas é uma coincidência. Né? Eu acho. Coincidência. Isso é um elogio ou é uma crítica? Agora eu ia terminando o show, cara. Tu estragou minha última piada. Eu vou ficando pura. Só quis falar que você foi ser o tentador, sabe? Eu vou de novo, né? Vamos ver aí. Não é.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/vM6giZar-e8?feature=share,Maranhão,"Como eu e minha esposa a gente tem uma conexão muito forte assim, que a gente é muito fofoqueiro, então a gente tem essa conexão já do olhar, já sabe o que é, tipo, eu tô passando aqui na rua com a minha esposa e eu falo, amor, ela, hum, já vi.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/sODlqSq3rKI?feature=share,Piauí,"Minha mãe é daquelas mulher que assiste televisão em pé. Não tem umas mãe que faz assim ó. Cinco sofás, sem ninguém. Você pede ela pra sentar, ela zanga, falta ali bater. Mãe senta! Não! Aí sai, televisão ligada, digo vou desligar. Eu desligo, parece que eu roubei uma pedra na cabeça dela. Eu desligo, ela quem foi? Foi eu, só não tá assistindo, eu tô escutando! Do outro lado da casa, digo, tiraram a audição da minha vó Meu vô é botado nela, que eu não... Ela pode tá no Japão, cara, no Japão Derruba o controle da televisão, a voz vem do Japão Quebra! Do nada. Do nada. Não sabe quanto é que custa? Eu digo, sei mesmo não, o controle vem junto com a televisão.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/o-dOTnd1U4c?feature=share,Bahia,"Já sentiu um negócio em casa que a mãe tem dessas superstições de sentir as coisas? Igual quando você tá saindo na rua que você fala assim, mãe, vou sair. Ela fala assim, saia não, que eu senti um negócio. Saia nesse dia, desgraçado, pra você ver. A moça até se benzeu ali. Mas a praga de mãe pega, viu? Tem umas superstições que eu não consigo entender. Tipo assim, tá trovejando lá fora, a criança tá dentro de casa sem camisa de boa. A mãe fala assim, menino tá trovejando, vai vestir uma camisa que você não é batizado. Ou então a pessoa fala os maiores absurdos já vistos na face da terra. Depois que ela termina de falar, ela faz assim, ó. Acabou o absurdo por causa disso?",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/84abcoQlc9g?feature=share,Piauí,"O brasileiro adora ser café com leite. Ninguém mexe com a gente. Não, ninguém mexe com a gente, mas o que conforta as pessoas é o que me aflige. Eu fico pensando, por que que ninguém mexe com a gente? O que que eles estão sabendo que nós não estamos sabendo? Eu começo a me preocupar. Eu acho que os outros países olham pro Brasil e vê o menino brincando assim, ó. Tem como? Vamos atacar? Não, deixa o bichinho, ele tá brincando de motinha, deixa ele. Com medo, fui pesquisar, botei no Google. Poder de guerra do Brasil. Tive informações que nós temos bala para duas horas de guerra. Só pode ser uma estratégia? Porque eu vi no Twitter que autorizaram a compra de 35 mil unidades de Viagra para o Exército Brasileiro. Estratégia? Ah, meu filho, nós somos assim, acabou a bala, caia na pica, meu irmão.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/EZNvk6OhZfg?feature=share,Paraíba,"Quando eu fui conhecer meu primeiro sogro, foi uma desgraça. Realmente eu só pegava na mão, mal dava beijo e olhe lá. 14 anos de idade. Eu era tão magro, tão magro, que se eu fosse um transforme, no máximo eu virava um patinete. Nem uma moto eu virava. Eu ia nervoso, ia pra ele nervoso, a primeira coisa que eu passava, eu fico com uma caganeira absurda. Vai conhecer? Vai. Ai o c começa... Você tem uma técnica pra cagar na casa do povo sem que ninguém perceba. Aí você faz força mesmo. E finge que espirrou. Dá descarga. Tchibum e a água sobe. Só que quando eu fui fazer isso, a tchim, faltou água na casa dela. Então foi o tchim.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/8zhvXdyEjps?feature=share,Paraíba,"Meu avô era uma lenda, bicho. Vovô Lorival. Vovô Lorival, sabe aqueles velhos? Aqueles velhos do interior, galego, um palmo de ureu, velho, assim. Na chapa com ferro atravessado. Como é o nome do senhor? Lorival, bebo, fumo e jogo. Aí ele dizia assim, chama o menino aqui na sala que eu vou ensinar saliência pros meninos. Saliência, vocês sabem o que é, né? Putaria, putaria. Vou ensinar putaria. Ele dizia, olha, você já tá com 15, daqui um dia vai pra um motel com as menininhas, vou ensinar um negócio. Terminou de trepar, vai embora. Não pegue no sono. Você tem que guardar pra vida toda. Isso, velho, escutando Nelson Gonçalves. Sabedoria. É, sabedoria. Só o ensinamento, velho. Aí eu dizia, só sabia assinar o nome. Aí eu dizia, como é? Por quê? Porque se você pegar no sono, ela come tudo que tem dentro do quarto. Não deixa nada.",Podcast,,,,,,,,,,,
https://www.youtube.com/shorts/WAush5ZJCH4?feature=share,Pernambuco,"Eu participei do Prêmio Multishow de Humor, eu não era assumido, e teve um episódio no Prêmio Multishow de Humor que foi cortado, inclusive, que o Sérgio Malandro me tirou do armário, na frente de todo mundo. Ele meio que tem uma... Não, vou falar a verdade, Chicó. Tu é viado, né? Tu não é viado. Calma aí, calma aí. Quem te tirou do armário foi o Sérgio Malandro. É, tu tá vendo a catraca da aleatoriedade da vida? Esse é um história muito foda, vai tomar no cú, pô. Você falou salsicha e ful. Chica... E na hora eu fiquei em pânico, porque eu não tive coragem de negar. Eu disse só. E aí ficou aquele climão assim no estúdio e... Mas tu não tinha falado pra ninguém ainda? Nunca tinha falado pra ninguém. Na vida? Na vida. Não, na vida eu tinha falado já, com meus amigos mais próximos.",Podcast,,,,,,,,,,,
https://www.youtube.com/shorts/Pi-CTkDm6cA?feature=share,Pernambuco,"Eu sou um pouco desinformado, mas eu não sou esse que fica calado não. Tá rolando assunto, eu vou opinar. Aí estão falando da traição do Neymar. Ah, que o Neymar traiu, o Neymar não sei o que. Não me surpreende, porque é um cara que não pode ser tentado, que vai cair com certeza.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/QEq3JIHs0A0?feature=share,Paraíba,"Eu estava no enterro, o enterro de pobre. Acabou com dois tufos de algodão no nariz, dois na orelha, dentro do caixão, o cabra verde. A velha de lá, tangendo as moscas da barba dele, entrou um rapaz, sem saber onde estava, porque a turma anda com isso aqui, né, no meio da rua. Aí entrou, bateu no caixão, bateu no caixão, o caixão balançou. Aí ele aqui, sem saber onde estava, disse... Aqui tem Wi-Fi? Nossa! Aí a velha disse, respeite o morto! Ele disse, é tudo junto?",Podcast,,,,,,,,,,,
https://www.youtube.com/shorts/5zetwKcgxFY?feature=share,Bahia,"Eu amo idoso, agora aquele idoso clássico, tá ligado? Aquele idoso raiz, né? Idoso de 24 anos, que já tá cheio de problema no ciático, peda no rim pra caralho, tomando tramal, reclamando de as crizinhas, cê ia dar de batendo e fumando maconha, ficando com gases pra caralho. Olha os maconheiros aí reagindo. Anda com a bolsinha de sal, que a pressão baixa logo. Pessoal fuma maconha, vixe, vou morrer, vou infartar, vou infartar, vou infartar, vou infartar. Vou infartar, vou infartar, bateu, bateu, bateu, bateu, bateu, bateu, bateu, bateu, bateu. Aí toma um sal, bebe um gole de Coca-Cola. Porra, fiquei suave. Por que que eu sei disso? Vi no documentário. Tá no YouTube, meu filho, aparece pra mim, eu vou assistir. Até fiquei assim, o que tem essa veia aqui? Trazo de chave apareceu lá. Que isso, uma planta, né? Entendi. Chega a perder o fio da meada aqui, que eu tava falando. Maconha é foda mesmo. Sim, idosos.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/Ut5JkughLBI?feature=share,Pernambuco,"Eu assisti aquele filme, Doutor Estranho Chapado. Eu que tava chapado. Porque do jeito que eu falei, ficou parecendo que o nome do filme era Doutor Estranho Chapado. Bem que eu acho que as pessoas que escreveram Doutor Estranho estavam chapadas. Nossa, é muito louco, né? Realmente, quem escreveu tava chapado. Eu acho que eu, quando escrevi essas piadas, eu tava chapado. Será que eu tô chapado agora? Vocês nunca vão saber. Sabe o que é ser bom aqui? Alguém tem leite condensado aí?",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/X095nELCS54?feature=share,Bahia,"Me desculpe os calvos aqui, mas assim... Se você for calvo, irmão, pense duas vezes quando você for dar uma opinião em algum lugar. Porque se você falar alguma merda, a pessoa só vai lhe ofender. Onde dói? Eu sei que dói. Sei que você tá ali acordando todo dia, se olhando no espelho e vendo aquelas entradas de Vegeta aqui, ó. Eu sei, dói, dói. O cara vai dizer, pare, calvo. Só vai dizer isso. Não pode, gente. Não pode, não pode.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/oO3gSgfTVTI?feature=share,Sergipe,"Eu tive a sensação de que eu não estava no corpo certo. Eu me via no corpo de Caio Castro. Só que quando eu olhava no espelho, parecia Ronaldo.",Stand-up,,,,,,,,,,,
https://www.youtube.com/shorts/FIgUppWjObY?feature=share,Pernambuco,"Eu tinha um amigo que ele tinha tudo na porra da pochete, tudo, tudo. Tinha uma roda de amigo assim, conversando, a pessoa falava Caralho, comprei a porra de cigarro e esqueci o isqueiro. Ele, shhh. E esse aqui, não funciona não? Outro dia já, essa porra, a gente aqui conversando, cara. Seria massa um baralho, né, pra gente jogar aqui. Ele, ha, ha, ha. E esse aqui, novinho. Até que um dia a galera falou, não é possível que esse bicho tenha tudo nessa porra dessa pochete. A gente vai pegar ele hoje. Todo mundo na roda. Aí um amigo meu falou, porra, os amigos reunidos. Seria do caralho agora, uma churrasqueira, hein. E todo mundo virou pra ele. Aí ele, calmamente. Abriu a pochete. Tirou uma chave. Pega ali no porta-mala.",Stand-up,,,,,,,,,,,
