video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,Os contextos específicos fornecidos fazem sentido? Alguma outra explicação poderia ser incluída?,punchlines,Os trechos selecionados realmente contribuem para a comicidade do texto? Há algum outro trecho que caiba ser destacado?,joke_explanation,A explicação está clara e bem fundamentada? Está coerente com os elementos do texto? De fato é isso que torna o texto engraçado? Que outra ideia poderia ser explicada?,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,Os estilos cômicos atribuídos fazem sentido? Algum outro estilo deveria ser incluído?,Algum estilo cômico deveria ser removido?,annotator_ID
https://www.youtube.com/shorts/m4IYtedXvms?feature=share,Bahia,"Estou lá sentado e só escuto um... Ratatatata. Papapa. Eu levantei e falei, pessoal, não estou querendo atrapalhar a praia de ninguém, não. Mas está tendo tiro, como a porra ninguém está vendo, não está dando tiro. Levantou uma moça, olhou para mim e falou, menino, fique calmo. Eu falei, como é que fica? A faixa de Gaza está aqui, aqui, ó. A moça olhou para mim e falou, ó, está ouvindo? Eu falei, estou. Ela falou, está longe. Eu falei, como é que é, senhora? É GPS de tiro, sabe a distância no ouvido. Tinha um parceiro escutando uma caixinha de som, o funkão empolgadão. Tchumcumtchum. Dê uma abaixada no tchumcumtchum, filha da puta. Meu irmão, está tendo tiro como uma porra. Levante, está tendo tiro meu irmão, sai desse bolo. Ele falou, não Jordan, é Rio de Janeiro. Está ouvindo o tiro? Falei, estou. Ele dizia, ei, tchumcumtchum. E vai embora.",Stand-up,,,"Eu falei, como é que fica? A faixa de Gaza está aqui, aqui, ó. ; É GPS de tiro, sabe a distância no ouvido. ",,"O humorista contra uma situação bizarra que demonstra o quanto os cariocas permanecem tranquilos enquanto ouvem um tiroteio. O costume é tanto que conseguem identificar se os tiros vêm de perto ou longe, e o humorista utiliza a expressão ""GPS de tiro"" para definir tal habilidade.",,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,,,2
https://www.youtube.com/shorts/BUp7vVHSJBw?feature=share,Sergipe,"Nessa confusão mental e tal, eu tava bebendo muito. Muito. Não, como Amy Winehouse. Nesse nível. E aí meu amigo falou, você tem que procurar ajuda, cara. Você tá muito doido. Eu ficava tentando ir de arrasta pra cima, mas eu vi que gordo não dá pra se matar. Porque faca pega aqui na gordura. Tentei pular no ventilador, o ventilador veio junto. Foi horrível a cena. Minha mãe, o ventilador caiu, porra. Pulo lá da janela, vou quicar.",Stand-up,"Amy Jade Winehouse foi uma cantora, compositora e musicista britânica.",,"Não, como Amy Winehouse.; Porque faca pega aqui na gordura. Tentei pular no ventilador, o ventilador veio junto. Foi horrível a cena. Minha mãe, o ventilador caiu, porra. Pulo lá da janela, vou quicar.",,"O humorista tira sarro de si mesmo e exemplifica, de maneira absurda, algumas situações em que ele não consegue se machucar pois é salvo pela própria gordura, que pode funcionar como um ""amortecedor"".",,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Poderia remover diversão. Acredito que o texto apresenta apenas humor.,2
https://www.youtube.com/shorts/iWZ_AM-XH4s?feature=share,Pernambuco,"Oxi, anabolizante. Eu acho uma vergonha assim, sabia? A pessoa pegar, tomar um remédio pra ficar todo inchado. Eu acho feio, eu acho muito feio. Porque, assim, se você vai mudar de identidade e se muda pra outro lugar que ninguém lhe conhece, beleza. Mas, porra, você tá na rua. Todo mundo lhe viu magricelo. Aí, na outra semana, tu aparece com um braço desse tamanho, as pessoas vão achar que você tá com problema de circulação. Você tá com uma doença grave, tá com inchaço, problema no fígado que tá inchando as pernas, do nada. As pessoas ficam preocupadas com você.",Stand-up,,,"A pessoa pegar, tomar um remédio pra ficar todo inchado. Eu acho feio, eu acho muito feio. ; Aí, na outra semana, tu aparece com um braço desse tamanho, as pessoas vão achar que você tá com problema de circulação. Você tá com uma doença grave, tá com inchaço, problema no fígado que tá inchando as pernas, do nada. As pessoas ficam preocupadas com você.",,O humorista desdenha de quem usa anabolizante. Ele afirma que as pessoas percebem a mudança abrupta no corpo de quem usa essas substâncias e se preocupam com isso. ,,Não,Não,Não,Sim,Não,Não,Sim,Não,Adicionar diversão. O humorista brinca com pessoas qeu tomam anabolizante.,,2
https://www.youtube.com/shorts/CTc5z-vkcEg?feature=share,Ceará,"Alô! Oi meu genro! Vixe! Oi minha sogrinha! Ah me diga! Como é que estão as coisas por aí, hein? Aqui? Sim! É minha sogra, bem, aqui tá faltando energia, água, comida, as contas tão tudo atrasada... Bem, só tá faltando a senhora aqui, ó! Pra ajudar? Não, pra acabar de acabar tudo!",Programa humorístico,,,"Não, pra acabar de acabar tudo!",,"O personagem quebra a expectativa ao dizer que só falta a sogra por perto dele, mas não pra resolver seus problemas e sim piorar a situação.",,Não,Não,Não,Sim,Sim,Não,Sim,Sim,,,2
https://www.youtube.com/shorts/RMaXIdxuCTw?feature=share,Ceará,"Ei, Tatá! Hum? Irmão, cadê a casa que tu disse que ia ser a maior moleza se o Puneco fazia a parada lá, fazia o rapa, doido? É aquela ali, ó! É? É! Certo, certo... Ei, doido! Hum? Mas tu acha sim que é limpeza lá? Com certeza! Eu ouvi dizer que lá mora só um casal de vein! É mesmo, é? É! É, meu Tatá, meu irmão, tu é cruel! Tu é perverso, é mermão! É! Parece que finalmente tu tá pegando assim as malícias do ramo! Aí, dê valor! Gostei!",Programa humorístico,,,Parece que finalmente tu tá pegando assim as malícias do ramo!,,"O personagem chama o outro de cruel por querer roubar um casal de idosos, mas surpreende ao afirmar que, na verdade, sente orgulho dele justamente por esse motivo.",,Sim,Sim,Não,Sim,Sim,Não,Não,Não,,,2
https://www.youtube.com/shorts/YPLSuJxCj4A?feature=share,Sergipe,"Tem muita coisa que mudou quando eu resolvi fazer a transição e uma das coisas principais pra mim foi o nome. Eu tenho um ranço de nome de trans que é Gael. Sabe qual é o seu nome? Lorenzo. Tem um ranço. Vou adivinhar o seu. Ou é Lorenzo, Gael, Mateu, Luca, tem muito trans Luca. É os nossos Enzo. Os hétero faz, não, que tem um Enzo nasceu agora e o outro é Gael. Ih, vai ser trans aí. Certeza. Eu sou contra chá de revelação de bebê. Mas meu bebê, vamos dizer, menina, menina. A minha revelação veio com 28 anos. O bebê fala, eu sou trans. Ah, deve mudar tudo agora essa merda. Gael, a sua... peraí. Posso chutar? Dá dica.",Stand-up,,,"É os nossos Enzo.; Ih, vai ser trans aí. Certeza.; A minha revelação veio com 28 anos.",,"O humorista ironiza a popularidade de certos nomes entre homens trans, comparando com a frequência do nome Enzo entre os meninos de hoje. Ele brinca que, em alguns casos, o nome já entrega o destino da pessoa. Além disso, faz uma piada dizendo que seu próprio ""chá de revelação"" só aconteceu aos 28 anos, quando se descobriu trans.",,Não,Sim,Não,Não,Sim,Não,Sim,Sim,,"Remover ironia e sarcasmo. Acredito que o humorista citou sobre os nomes das pessoas, mas não foi usando ironia.",2
https://www.youtube.com/shorts/esBChnkmTJY?feature=share,Bahia,"Vocês viram aí que rolou uma treta que os ucranianos estão dizendo aí que o brasileiro está se preocupando mais com o preço do feijão do que com a ucrânia? Claro! Imagina o maluco pobrão chegando em casa, abrindo a geladeira, a casa sem nada de porra. Será que caiu bomba hoje, velho? Com a fome da porra, como será que está Tchevchenko, velho? Não tem o menor sentido, meu irmão. Não vou poder botar mais um Inguelévi aqui. Tchevchenko, Roberto Carlos no ataque.",Stand-up,,,"Claro! Imagina o maluco pobrão chegando em casa, abrindo a geladeira, a casa sem nada de porra. Será que caiu bomba hoje, velho? Com a fome da porra, como será que está Tchevchenko, velho?  Não vou poder botar mais um Inguelévi aqui. Tchevchenko, Roberto Carlos no ataque.",,"O humorista critica, de maneira sarcástica, as pessoas que afirmam que o brasileiro se preocupa mais com situações cotidianas imediatas do que com a guerra da Ucrância.",,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,,,2
https://www.youtube.com/shorts/HS6JyizXoxY?feature=share,Ceará,"Onde um japonês estava hospitalizado, o homem vai falar com a esposa do falecido. Calma, calma, calma, minha senhora. A vida é mesmo assim. Um dia, todos nós temos que partir. Eu sei, eu sei. Mas o Sugiro que fuja, tava se recuperando. Aí, de uma hora pra outra, ele papoca. Pois é, minha senhora. Inclusive, ele falou algumas palavras antes de morrer. Aí foi? E o que foi que o Sugiro que fuja falou antes de morrer? Bem, eu não entendo japonês. Mas fale, fale. O que ele disse? Porque eu traduzo. Fale, eu traduzo. Bom, ele disse E Aracatou Que mossara... O que isso significa? Ele disse isso? Disse. O que significa? Significa, tira o pé de cima da mangueira de oxigênio, seu filho da égua.",Programa humorístico,,,"Significa, tira o pé de cima da mangueira de oxigênio, seu filho da égua.",,"O humorista cria uma reviravolta ao revelar que as últimas palavras de seu amigo japonês, antes de morrer, foram: ""Tira o pé de cima da mangueira de oxigênio"". No entanto, o grande plot twist acontece quando ele revela que foi a pessoa que ouviu essas palavras, mas não entendeu corretamente, e acabou sendo responsável pela morte do amigo.",,Não,Não,Não,Sim,Não,Não,Não,Não,"poderia incluir diversão, o humorista brinca com a pessoas que não sabia o que o paciente queria dizer·",,2
https://www.youtube.com/shorts/DeUHoBLdDY0?feature=share,Pernambuco,"Uma vez eu mandei meu amigo falar com a menina pra mim, que eu sempre fui muito tímido. E aí meu amigo foi no colégio, aí ele foi falar com a menina e eu olhando. Cinco minutos e eles conversando. Dez minutos e eles rindo. Quinze minutos e eles lá rindo. Vinte minutos, um beijão. Fui embora. Sabe aquela frase, o não você já tem? Dessa menina, nem isso eu tive direito.",Stand-up,,,"Vinte minutos, um beijão. Fui embora. Sabe aquela frase, o não você já tem? Dessa menina, nem isso eu tive direito.",,"O humorista conta uma história trágica em que seu amigo se propõe a ajudá-lo a ficar com uma garota, mas, ao invés disso, beija ela.",,Sim,Sim,Não,Não,Não,Não,Não,Não,,,2
https://www.youtube.com/shorts/lnsxpLja2ZE?feature=share,Piauí,"Lá dentro do avião o deboche é pior, porque elas ficam... São seis saídas nessa aeronave. Digo, minha filha, sair pra onde? E a gente vai sair daqui de dentro? Você tem que dizer que não, vamos levantar voo, vamos voar e vamos aterrissar. E se cair, nós vamos morrer. Não tem saída pra cá.",Stand-up,,,"Digo, minha filha, sair pra onde? E a gente vai sair daqui de dentro?; E se cair, nós vamos morrer. Não tem saída pra cá.",,"O humorista comenta de forma sarcástica que não faz sentido uma aeromoça dizer quantas saídas um avião tem, sendo que ninguém vai sair do avião durante o voo.",,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,,,2
https://www.youtube.com/shorts/Ut5JkughLBI?feature=share,Pernambuco,"Eu assisti aquele filme, Doutor Estranho Chapado. Eu que tava chapado. Porque do jeito que eu falei, ficou parecendo que o nome do filme era Doutor Estranho Chapado. Bem que eu acho que as pessoas que escreveram Doutor Estranho estavam chapadas. Nossa, é muito louco, né? Realmente, quem escreveu tava chapado. Eu acho que eu, quando escrevi essas piadas, eu tava chapado. Será que eu tô chapado agora? Vocês nunca vão saber. Sabe o que é ser bom aqui? Alguém tem leite condensado aí?",Stand-up,,,"Porque do jeito que eu falei, ficou parecendo que o nome do filme era Doutor Estranho Chapado.; Será que eu tô chapado agora? Vocês nunca vão saber.",,"O humorista faz uma brincadeira sobre a possível confusão do público ao mencionar que assistiu a Doutor Estranho Chapado: seria esse o título do filme ou ele o assistiu sob efeito de algo? Ainda provoca a plateia, dizendo que eles nunca saberão se ele está chapado naquele exato momento.",,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,,,2
https://www.youtube.com/shorts/3R0A2xBu3pg?feature=share,Piauí,"Uma coisa que eu percebi, o pessoal de fora do Nordeste, ele tem um preconceito com a gente. E o foda é isso, por quê? Porque eles pensam que aqui no Nordeste só tem sol e calor. É só sol e calor. Se tu é de onde? Eu sou do Piauí. A pessoa, ave maria, meu Deus do céu, cadê? Parece que eu trouxe o sol no bolso pra jogar nele. Eu não entendo, mano. Eu não posso sentir calor em São Paulo, não, cara. Não posso. Se eu fizer assim, o cara, que foi? Se eu estou com calor. Ai, tu sente calor? Tu não é do Nordeste, não? Eu digo que eu sou do Nordeste, eu não sou filho do Satanás, não, pá. O povo... Não é? É sério, cara. Tem que ser sofrido. Eles não acreditam que é do Piauí, cara. Tem que ser queimado de sol. Sofrido.",Stand-up,,,"Parece que eu trouxe o sol no bolso pra jogar nele.;  Ai, tu sente calor? Tu não é do Nordeste, não? Eu digo que eu sou do Nordeste, eu não sou filho do Satanás, não, pá.; Tem que ser queimado de sol. Sofrido.",,"O humorista ironiza o estereótipo de que no Nordeste só faz sol e calor. Ele brinca que algumas pessoas se sentem ameaçadas ao descobrirem que ele é nordestino, como se ele fosse capaz de lançar um raio solar sobre elas. Além disso, comenta que acham estranho quando ele diz que sente calor, como se, por ser nordestino, já devesse estar imune. Ele rebate dizendo que não é filho do Satanás e sente calor como qualquer pessoa. Por fim, critica a visão estereotipada de que só é considerado nordestino quem tem a pele queimada de sol e um semblante sofrido.",,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,2
https://www.youtube.com/shorts/atthEkyj4oQ?feature=share,Pernambuco,"Eu moro aqui perto, eu moro aqui na Bela Vista mesmo, e eu tava passando perto de casa ali, andando na rua despretensiosamente, e escutei uma discussão na rua, como bom fofoqueiro, à medida que eu observei a discussão acontecendo, eu diminuí o passo pra poder colher o máximo de informações que eu conseguisse, né? Até porque eu tenho um compromisso com meu marido, eu tinha que levar a fofoca, né? É muito importante a gente assumir isso, é todo mundo fofoqueiro, todo mundo aqui é fofoqueiro. A gente assiste série porque a gente é fofoqueiro. Ah, é feio ficar falando das coisas no grupo da família, a gente assiste série pra ter de quem falar, sem o peso na consciência. Eu acho que tem relações que se salvam por conta da fofoca. O meu casamento hoje, não é amor, é baseado em fofoca.",Stand-up,,,"eu diminuí o passo pra poder colher o máximo de informações que eu conseguisse, né? Até porque eu tenho um compromisso com meu marido, eu tinha que levar a fofoca, né?; O meu casamento hoje, não é amor, é baseado em fofoca.",,"O humorista brinca que, certa vez, diminuiu o passo para escutar atentamente uma discussão na rua, cumprindo seu dever de fofoqueiro e garantindo material de qualidade para contar ao marido. No final, ele diverte ao revelar que seu casamento não é baseado em amor, mas sim na troca de fofocas.",,Sim,Sim,Não,Não,Não,Não,Não,Não,,,2
https://www.youtube.com/shorts/33JbRDWitAk?feature=share,Piauí,"Pra quem já me conhece, meu nome é Whindersson Nunes. E pra quem não me conhece, meu nome é João. Quando a pessoa não me conhece, eu prefiro dizer que meu nome é João pra eu não ter que ficar tentando convencer essa pessoa de que Whindersson é um nome fácil. Porra, Whindersson, é só você trocar o A de Whandersson por I de Whindersson. Pronto, Whindersson, acabou, fácil. Aí a professora na sala de aula. Maria! Presente, professor! João! Presente, professor! Whanderson! Whandersson! Gente, não tem nenhum Whanderson aqui, por que botaram Whanderson? Professora, é Whinderson. O Yildson? Whindersson. O Wilson? Whindersson. O Williams? Whindersson. Zé Roberto? Minha rola, desgraça. Na verdade, falar é fácil e escrever é que é difícil. Demorei da primeira até a oitava série pra aprender a escrever meu nome.",Vídeo roteirizado,,Poderia adicionar sobre Whindersson Nunes,"Quando a pessoa não me conhece, eu prefiro dizer que meu nome é João pra eu não ter que ficar tentando convencer essa pessoa de que Whindersson é um nome fácil.; O Yildson? Whindersson. O Wilson? Whindersson. O Williams? Whindersson. Zé Roberto? Minha rola, desgraça.; Demorei da primeira até a oitava série pra aprender a escrever meu nome.",,"O humorista diverte ao dizer que prefere dizer que se chama João, um nome comum, a ter que ensinar as pessoas a pronunciar corretamente ""Whindersson"". Ele admite que seu nome não é tão complicado, mas lembra que, na escola, a professora chamava por todas as variações fonéticas semelhantes possíveis, menos a certa. No fim, ele confessa que, embora seja fácil de falar, é difícil de escrever, tanto que levou oito séries para finalmente aprender a escrevê-lo corretamente.",,Sim,Sim,Não,Não,Não,Não,Sim,Não,,,2
